District,Size,Price
Ауэзовский,45,15500000
Ауэзовский,30,11000000
Бостандыкский,56,21500000
Ауэзовский,80,34500000
Ауэзовский,62,23000000
Ауэзовский,69,24000000
Ауэзовский,35,13000000
Жетысуский,62,19000000
Бостандыкский,90,55000000
Жетысуский,52,13500000
Медеуский,40,18000000
Турксибский,55,15746250
Ауэзовский,50,19000000
Алмалинский,58,19000000
Ауэзовский,108,37999999
Алатауский,66,19500000
Алатауский,70,26000000
Медеуский,220,70000000
Алмалинский,45,17000000
Медеуский,106,68000000
Медеуский,140,98000000
Медеуский,62,32000000
Алмалинский,34,13200000
Ауэзовский,116,36500000
Ауэзовский,61,27500000
Ауэзовский,41,17000000
Медеуский,58,21000000
Ауэзовский,57,24500000
Ауэзовский,40,16800000
Бостандыкский,102,63000000
Медеуский,106,76000000
Бостандыкский,100,43000000
Медеуский,114,46000000
Алмалинский,53,30000000
Алмалинский,54,26000000
Турксибский,34,10000000
Алатауский,38,10000000
Ауэзовский,44,13500000
Бостандыкский,81,58000000
Медеуский,50,40000000
Алмалинский,140,61000000
Жетысуский,33,11000000
Бостандыкский,56,20500000
Наурызбайский,93,38000000
Медеуский,45,24000000
Алмалинский,38,16500000
Медеуский,57,27000000
Алмалинский,61,20000000
Ауэзовский,45,16800000
Бостандыкский,40,16000000
Турксибский,55,12000000
Медеуский,66,30400000
Алмалинский,45,20000000
Алатауский,45,12000000
Бостандыкский,78,45000000
Ауэзовский,105,48000000
Бостандыкский,118,78000000
Алмалинский,97,51000000
Бостандыкский,39,23000000
Ауэзовский,44,16500000
Бостандыкский,58,21500000
Алмалинский,52,22000000
Алатауский,44,11600000
Жетысуский,66,19000000
Алмалинский,54,17700000
Алатауский,58,25000000
Бостандыкский,48,19000000
Ауэзовский,115,41000000
Ауэзовский,70,18800000
Ауэзовский,41,16800000
Медеуский,71,41000000
Ауэзовский,60,20500000
Бостандыкский,117,80000000
Бостандыкский,38,18500000
Бостандыкский,132,54000000
Бостандыкский,38,16000000
Бостандыкский,38,15400000
Алмалинский,58,25000000
Ауэзовский,92,33500000
Алмалинский,38,16500000
Алмалинский,59,19500000
Бостандыкский,160,88000000
Бостандыкский,90,61000000
Ауэзовский,52,21000000
Бостандыкский,107,52400000
Алмалинский,65,19700000
Алатауский,85,27000000
Алмалинский,60,19000000
Жетысуский,78,24000000
Ауэзовский,86,23500000
Бостандыкский,65,27000000
Ауэзовский,51,16400000
Ауэзовский,41,17000000
Ауэзовский,50,23500000
Алмалинский,58,25000000
Бостандыкский,65,27000000
Бостандыкский,41,27000000
Алмалинский,66,19000000
Бостандыкский,59,21000000
Алмалинский,52,17500000
Ауэзовский,61,21700000
Медеуский,66,24100000
Бостандыкский,53,68000000
Ауэзовский,109,12000000
Ауэзовский,45,23500000
Медеуский,287,26500000
Бостандыкский,60,34000000
Наурызбайский,330,85000000
Бостандыкский,180,16000000
Бостандыкский,35,13800000
Ауэзовский,41,21600000
Алмалинский,51,19000000
Бостандыкский,57,38500000
Алмалинский,136,65000000
Бостандыкский,120,86000000
Турксибский,70,17000000
Алмалинский,60,23000000
Бостандыкский,44,18500000
Ауэзовский,70,23999999
Ауэзовский,76,23000000
Наурызбайский,92,25000000
Ауэзовский,90,30000000
Ауэзовский,72,29700000
Бостандыкский,42,14200000
Ауэзовский,59,15000000
Ауэзовский,59,22500000
Ауэзовский,41,15000000
Бостандыкский,198,82500000
Бостандыкский,65,50000000
Бостандыкский,72,31096000
Бостандыкский,125,47000000
Бостандыкский,77,65000000
Бостандыкский,100,49900000
Бостандыкский,40,15000000
Бостандыкский,56,23000000
Бостандыкский,39,11800000
Ауэзовский,70,18800000
Бостандыкский,120,62500000
Алмалинский,65,19700000
Медеуский,47,30000000
Бостандыкский,42,14200000
Бостандыкский,32,10800000
Бостандыкский,44,16400000
Бостандыкский,70,42000000
Бостандыкский,65,34500000
Бостандыкский,33,15000000
Бостандыкский,137,70000000
Бостандыкский,74,40000000
Бостандыкский,50,28000000
Бостандыкский,83,56000000
Бостандыкский,43,18500000
Бостандыкский,100,55000000
Бостандыкский,58,25000000
Бостандыкский,43,29000000
Алмалинский,40,19800000
Ауэзовский,31,11500000
Ауэзовский,48,20500000
Медеуский,82,35200000
Бостандыкский,57,29500000
Бостандыкский,43,17000000
Бостандыкский,31,19450000
Бостандыкский,52,22000000
Бостандыкский,74,31000000
Бостандыкский,79,37000000
Бостандыкский,130,80000000
Бостандыкский,68,50000000
Бостандыкский,102,50000000
Бостандыкский,108,78000000
Наурызбайский,68,26000000
Алмалинский,78,33000000
Бостандыкский,79,35500000
Ауэзовский,58,17200000
Бостандыкский,62,19400000
Бостандыкский,90,49000000
Ауэзовский,55,23000000
Ауэзовский,71,24500000
Алмалинский,70,24400000
Алмалинский,59,19500000
Ауэзовский,63,29000000
Алмалинский,116,19000000
Алмалинский,65,11600000
Медеуский,34,53000000
Медеуский,124,53000000
Медеуский,125,60000000
Ауэзовский,109,15500000
Ауэзовский,43,17400000
Бостандыкский,59,38500000
Бостандыкский,70,19500000
Бостандыкский,45,19500000
Ауэзовский,65,32500000
Ауэзовский,87,12800000
Ауэзовский,43,13000000
Ауэзовский,43,13800000
Ауэзовский,44,24900000
Ауэзовский,57,14000000
Ауэзовский,45,12500000
Ауэзовский,43,14000000
Алмалинский,45,11350000
Бостандыкский,30,46950000
Бостандыкский,82,36950000
Бостандыкский,87,33350000
Жетысуский,146,39990000
Бостандыкский,105,19400000
Бостандыкский,55,80000000
Бостандыкский,140,95000000
Ауэзовский,168,18800000
Алмалинский,70,55000000
Бостандыкский,144,30472500
Ауэзовский,181,28000000
Ауэзовский,56,31400000
Алмалинский,90,33000000
Ауэзовский,69,14200000
Алмалинский,42,16000000
Бостандыкский,34,29000000
Бостандыкский,53,42000000
Бостандыкский,149,35000000
Ауэзовский,90,39000000
Бостандыкский,62,26500000
Ауэзовский,112,52000000
Ауэзовский,74,36500000
Бостандыкский,105,57000000
Бостандыкский,60,17900000
Бостандыкский,43,27000000
Бостандыкский,120,81500000
Бостандыкский,32,11000000
Алмалинский,69,27000000
Алмалинский,33,22000000
Бостандыкский,129,61392325
Алмалинский,53,22300000
Бостандыкский,86,35000000
Ауэзовский,78,28000000
Ауэзовский,70,25500000
Бостандыкский,57,18900000
Бостандыкский,103,55000000
Бостандыкский,70,25000000
Бостандыкский,58,19000000
Бостандыкский,33,11500000
Бостандыкский,105,40000000
Турксибский,59,14000000
Алмалинский,47,19300000
Бостандыкский,101,51500000
Ауэзовский,90,38000000
Алмалинский,57,26000000
Алмалинский,50,22000000
Бостандыкский,70,28000000
Алмалинский,50,26000000
Бостандыкский,44,17000000
Бостандыкский,80,27990000
Медеуский,118,75000000
Бостандыкский,41,13800000
Ауэзовский,42,12900000
Бостандыкский,33,11700000
Ауэзовский,48,20500000
Алмалинский,32,13800000
Ауэзовский,94,45000000
Алмалинский,99,48500000
Ауэзовский,44,13800000
Алмалинский,77,29000000
Ауэзовский,92,39000000
Ауэзовский,48,20000000
Алмалинский,41,17500000
Алмалинский,62,25000000
Медеуский,145,69000000
Бостандыкский,32,13500000
Алмалинский,62,24000000
Медеуский,146,70000000
Медеуский,80,37000000
Медеуский,110,39000000
Медеуский,84,45000000
Алмалинский,80,52000000
Бостандыкский,42,15500000
Бостандыкский,44,18000000
Бостандыкский,70,31500000
Бостандыкский,130,69000000
Алмалинский,96,54460000
Алмалинский,180,72000000
Бостандыкский,152,55000000
Бостандыкский,75,28000000
Алмалинский,150,83500000
Алмалинский,85,33000000
Алмалинский,54,22500000
Алмалинский,145,70000000
Алмалинский,65,20000000
Алмалинский,131,55000000
Ауэзовский,90,40800000
Медеуский,146,61000000
Ауэзовский,62,16800000
Жетысуский,42,10500000
Алмалинский,41,16900000
Турксибский,53,13000000
Ауэзовский,77,26400000
Ауэзовский,80,25400000
Ауэзовский,68,18300000
Ауэзовский,52,18500000
Ауэзовский,59,15900000
Ауэзовский,59,15900000
Ауэзовский,48,13800000
Ауэзовский,85,33000000
Ауэзовский,55,16500000
Ауэзовский,62,17500000
Ауэзовский,42,14700000
Бостандыкский,75,28000000
Алмалинский,54,22500000
Алатауский,60,18900000
Бостандыкский,61,26137500
Бостандыкский,105,45000000
Бостандыкский,75,30000000
Жетысуский,68,20000000
Алмалинский,70,30000000
Медеуский,62,29000000
Бостандыкский,96,50000000
Бостандыкский,90,35000000
Ауэзовский,56,22500000
Ауэзовский,86,28000000
Бостандыкский,62,30000000
Алатауский,137,22000000
Алмалинский,45,15500000
Ауэзовский,67,26000000
Бостандыкский,42,15400000
Медеуский,70,41000000
Жетысуский,48,10000000
Алмалинский,67,30000000
Медеуский,116,50000000
Бостандыкский,38,18500000
Бостандыкский,101,63000000
Бостандыкский,62,28000000
Бостандыкский,90,40500000
Ауэзовский,54,25000000
Медеуский,87,46000000
Медеуский,71,44000000
Медеуский,124,48500000
Медеуский,154,60000000
Жетысуский,82,13500000
Жетысуский,57,20000000
Алмалинский,31,13800000
Бостандыкский,74,33500000
Бостандыкский,33,16000000
Бостандыкский,74,33500000
Ауэзовский,55,22000000
Ауэзовский,54,20000000
Ауэзовский,65,25500000
Ауэзовский,53,23500000
Ауэзовский,82,28000000
Алмалинский,100,47000000
Турксибский,47,10000000
Ауэзовский,55,22000000
Алмалинский,105,39400000
Алмалинский,145,64500000
Алмалинский,47,15500000
Бостандыкский,54,20000000
Алмалинский,57,24300000
Ауэзовский,40,13800000
Медеуский,62,37000000
Ауэзовский,50,18000000
Алмалинский,130,42000000
Ауэзовский,56,16000000
Алмалинский,90,34500000
Ауэзовский,100,45000000
Ауэзовский,83,36000000
Ауэзовский,55,19000000
Бостандыкский,87,35000000
Ауэзовский,97,37000000
Алмалинский,50,27500000
Ауэзовский,74,36000000
Бостандыкский,49,19000000
Ауэзовский,55,25000000
Алмалинский,60,22500000
Медеуский,54,10000000
Алмалинский,72,30000000
Бостандыкский,32,13999999
Алмалинский,40,17500000
Алмалинский,121,39800000
Ауэзовский,92,34900000
Алмалинский,125,48500000
Бостандыкский,65,25000000
Медеуский,70,45000000
Бостандыкский,52,18800000
Медеуский,120,39000000
Алмалинский,120,39000000
Бостандыкский,60,18500000
Бостандыкский,72,27500000
Турксибский,66,20000000
Алатауский,90,28000000
Ауэзовский,87,26500000
Бостандыкский,117,63000000
Бостандыкский,39,16500000
Алмалинский,65,29500000
Медеуский,66,29000000
Бостандыкский,64,14000000
Ауэзовский,95,35500000
Бостандыкский,57,18500000
Алмалинский,66,26500000
Алмалинский,35,13000000
Медеуский,160,68000000
Алмалинский,49,16200000
Медеуский,44,15300000
Бостандыкский,41,16200000
Алмалинский,56,27500000
Медеуский,40,25000000
Алмалинский,73,48000000
Ауэзовский,45,14200000
Ауэзовский,70,22800000
Алмалинский,43,17000000
Бостандыкский,82,47000000
Алмалинский,190,75000000
Алмалинский,96,27000000
Алмалинский,60,19100000
Алмалинский,76,27000000
Алмалинский,76,24500000
Алмалинский,85,33000000
Алмалинский,70,21000000
Алмалинский,86,34500000
Бостандыкский,70,29000000
Ауэзовский,56,19900000
Турксибский,69,19000000
Бостандыкский,45,18300000
Жетысуский,67,19200000
Жетысуский,93,30000000
Жетысуский,70,24500000
Турксибский,54,15000000
Турксибский,64,12700000
Бостандыкский,90,50000000
Медеуский,55,19600000
Ауэзовский,60,23000000
Бостандыкский,30,12700000
Бостандыкский,50,20500000
Медеуский,62,25000000
Алмалинский,56,18300000
Ауэзовский,65,24500000
Бостандыкский,83,33500000
Ауэзовский,69,36500000
Алмалинский,32,14000000
Алмалинский,51,24000000
Бостандыкский,32,14000000
Бостандыкский,45,21000000
Бостандыкский,105,52500000
Бостандыкский,100,44500555
Ауэзовский,52,18500000
Бостандыкский,33,13700000
Бостандыкский,52,17700000
Ауэзовский,71,33000000
Ауэзовский,89,38000000
Ауэзовский,113,35800000
Ауэзовский,48,17700000
Ауэзовский,67,26500000
Ауэзовский,59,34700000
Алмалинский,79,29900000
Наурызбайский,40,14870000
Бостандыкский,52,25000000
Жетысуский,61,20000000
Жетысуский,35,10000000
Бостандыкский,86,37500000
Медеуский,118,32800000
Алмалинский,52,19300000
Бостандыкский,77,51400000
Медеуский,82,44000000
Турксибский,33,11000000
Алмалинский,87,31500000
Ауэзовский,70,28500000
Ауэзовский,74,30000000
Ауэзовский,40,17000000
Бостандыкский,90,37000000
Ауэзовский,75,27000000
Алмалинский,55,16000000
Алмалинский,52,25900000
Ауэзовский,67,24000000
Ауэзовский,112,47000000
Ауэзовский,70,29000000
Ауэзовский,106,40000000
Ауэзовский,70,25500000
Ауэзовский,84,45000000
Ауэзовский,63,25000000
Ауэзовский,53,23500000
Ауэзовский,65,25500000
Бостандыкский,77,50820000
Бостандыкский,34,14700000
Ауэзовский,41,13500000
Алмалинский,52,22000000
Жетысуский,82,25000000
Бостандыкский,87,35000000
Алмалинский,51,21000000
Бостандыкский,62,28000000
Ауэзовский,60,23000000
Алмалинский,52,19700000
Бостандыкский,96,42500000
Ауэзовский,90,28000000
Турксибский,44,15500000
Турксибский,82,25000000
Алмалинский,74,28000000
Алмалинский,63,28500000
Медеуский,82,35000000
Медеуский,87,48000000
Медеуский,52,24000000
Алмалинский,33,14000000
Медеуский,75,38500000
Медеуский,85,45000000
Наурызбайский,58,13000000
Турксибский,48,11320000
Бостандыкский,43,16700000
Алмалинский,54,17700000
Бостандыкский,40,23000000
Алмалинский,75,28000000
Ауэзовский,50,17500000
Ауэзовский,64,18500000
Ауэзовский,48,20000000
Ауэзовский,49,15500000
Ауэзовский,55,16500000
Ауэзовский,55,18000000
Ауэзовский,49,17500000
Алмалинский,45,15900000
Бостандыкский,69,37000000
Алмалинский,75,26000000
Ауэзовский,58,18400000
Бостандыкский,117,70000000
Алатауский,84,27500000
Ауэзовский,65,25500000
Медеуский,160,80000000
Алмалинский,42,16000000
Ауэзовский,54,18800000
Ауэзовский,45,18000000
Бостандыкский,60,20000000
Алмалинский,75,24500000
Бостандыкский,45,18900000
Медеуский,117,36000000
Медеуский,113,50000000
Алмалинский,45,15300000
Бостандыкский,41,15600000
Ауэзовский,52,21000000
Бостандыкский,58,25500000
Ауэзовский,60,22000000
Алмалинский,44,15300000
Бостандыкский,104,51000000
Медеуский,37,19500000
Ауэзовский,56,23000000
Алмалинский,52,19000000
Алмалинский,42,13200000
Алмалинский,81,32000000
Медеуский,47,21900000
Медеуский,75,43800000
Алмалинский,40,16000000
Бостандыкский,99,68000000
Алмалинский,44,15800000
Бостандыкский,103,48500000
Ауэзовский,57,20500000
Ауэзовский,65,16900000
Алмалинский,82,30500000
Ауэзовский,50,20000000
Ауэзовский,42,17500000
Бостандыкский,38,21500000
Алмалинский,52,19000000
Алмалинский,61,29000000
Бостандыкский,78,40000000
Бостандыкский,57,28000000
Алмалинский,43,16500000
Алмалинский,48,21500000
Ауэзовский,56,21500000
Бостандыкский,70,29000000
Алмалинский,54,17300000
Алмалинский,53,17700000
Бостандыкский,62,23000000
Бостандыкский,105,60000000
Бостандыкский,80,40000000
Алмалинский,45,14300000
Бостандыкский,61,19900000
Бостандыкский,45,14000000
Алмалинский,62,26000000
Медеуский,38,21000000
Жетысуский,33,14500000
Медеуский,71,44000000
Бостандыкский,31,16000000
Бостандыкский,58,20000000
Алмалинский,46,16560000
Алмалинский,83,29120000
Алмалинский,35,12888000
Алмалинский,36,13176000
Ауэзовский,73,27000000
Турксибский,63,17999999
Турксибский,45,12700000
Алмалинский,38,13000000
Алатауский,46,14000000
Бостандыкский,32,12000000
Алатауский,90,25200000
Бостандыкский,100,37000000
Ауэзовский,61,20000000
Жетысуский,64,25000000
Бостандыкский,45,14900000
Алмалинский,92,38500000
Бостандыкский,50,23900000
Наурызбайский,35,17000000
Ауэзовский,49,14200000
Бостандыкский,38,16900000
Бостандыкский,100,50000000
Алмалинский,60,25500000
Бостандыкский,130,65000000
Алмалинский,64,26500000
Алмалинский,56,23500000
Алмалинский,63,28000000
Алмалинский,64,25500000
Жетысуский,42,20000000
Бостандыкский,75,41000000
Ауэзовский,55,21500000
Медеуский,45,27000000
Алатауский,39,12500000
Алмалинский,75,29000000
Бостандыкский,44,21700000
Алмалинский,35,12000000
Алмалинский,30,15000000
Алатауский,66,18000000
Ауэзовский,62,19500000
Алмалинский,98,23000000
Медеуский,70,41000000
Алмалинский,65,28500000
Наурызбайский,65,19500000
Ауэзовский,75,24000000
Бостандыкский,44,13100000
Наурызбайский,64,17800000
Медеуский,86,45000000
Медеуский,54,14500000
Наурызбайский,100,24000000
Жетысуский,57,20000000
Бостандыкский,92,34000000
Ауэзовский,78,23300000
Ауэзовский,50,19000000
Ауэзовский,33,10800000
Ауэзовский,42,14500000
Ауэзовский,61,19900000
Бостандыкский,105,38500000
Бостандыкский,60,19500000
Алмалинский,42,15000000
Жетысуский,66,14500000
Алмалинский,85,32500000
Алмалинский,46,16000000
Бостандыкский,57,18000000
Алмалинский,62,26000000
Алмалинский,33,11300000
Алмалинский,77,24900000
Алмалинский,64,21000000
Бостандыкский,53,24000000
Наурызбайский,57,13700000
Жетысуский,71,22000000
Алмалинский,65,27000000
Алмалинский,45,14500000
Бостандыкский,62,26400000
Алмалинский,55,22000000
Турксибский,50,13800000
Жетысуский,44,10000000
Ауэзовский,166,52000000
Ауэзовский,73,26000000
Наурызбайский,68,21000000
Бостандыкский,85,40000000
Наурызбайский,68,19000000
Бостандыкский,77,36900000
Алмалинский,74,33300000
Наурызбайский,58,14500000
Жетысуский,65,20000000
Жетысуский,62,14000000
Алмалинский,35,13500000
Ауэзовский,58,16800000
Бостандыкский,65,25000000
Алмалинский,54,21500000
Алмалинский,43,15000000
Алмалинский,75,24500000
Бостандыкский,49,15800000
Жетысуский,43,15500000
Алмалинский,63,16500000
Бостандыкский,49,16500000
Алмалинский,60,23800000
Ауэзовский,60,18300000
Наурызбайский,45,12000000
Алмалинский,35,13000000
Ауэзовский,75,21500000
Бостандыкский,79,35500000
Алмалинский,75,24400000
Алмалинский,51,22500000
Алмалинский,43,16500000
Алмалинский,40,15700000
Бостандыкский,49,20000000
Алмалинский,49,16500000
Алмалинский,75,25800000
Алмалинский,45,16500000
Ауэзовский,80,34000000
Алмалинский,52,24000000
Ауэзовский,47,15000000
Алмалинский,42,18800000
Алмалинский,65,19000000
Жетысуский,44,13700000
Бостандыкский,34,13500000
Алмалинский,71,28000000
Ауэзовский,62,21400000
Наурызбайский,110,47500000
Алмалинский,44,16000000
Алмалинский,50,29999999
Ауэзовский,85,28000000
Ауэзовский,58,21000000
Ауэзовский,45,12500000
Жетысуский,45,11000000
Наурызбайский,60,18400000
Алмалинский,35,12000000
Алмалинский,66,23200000
Алмалинский,51,21300000
Ауэзовский,78,27500000
Турксибский,52,13500000
Алмалинский,60,21000000
Алмалинский,44,15450000
Бостандыкский,105,38500000
Медеуский,107,58000000
Алмалинский,54,23000000
Ауэзовский,42,12500000
Бостандыкский,70,38000000
Жетысуский,63,10500000
Алмалинский,51,21400000
Жетысуский,64,15500000
Медеуский,46,20000000
Алмалинский,40,16300000
Ауэзовский,56,19800000
Бостандыкский,53,29000000
Ауэзовский,45,14000000
Медеуский,54,30300000
Медеуский,58,33300000
Бостандыкский,44,16700000
Бостандыкский,150,54000000
Бостандыкский,43,16500000
Алатауский,70,18000000
Алмалинский,130,43500000
Алмалинский,65,19000000
Алатауский,67,17500000
Жетысуский,33,11000000
Ауэзовский,56,22000000
Медеуский,52,26999999
Ауэзовский,43,15300000
Медеуский,35,19500000
Ауэзовский,33,11500000
Медеуский,47,27000000
Бостандыкский,58,17700000
Ауэзовский,76,28000000
Ауэзовский,86,24800000
Алмалинский,85,43500000
Бостандыкский,170,89000000
Медеуский,37,21000000
Алмалинский,53,21000000
Алмалинский,40,17000000
Алмалинский,94,50000000
Медеуский,70,45000000
Медеуский,33,17900000
Алмалинский,84,30000000
Алмалинский,75,23600000
Ауэзовский,60,16999999
Бостандыкский,45,16000000
Алмалинский,67,29000000
Бостандыкский,42,17500000
Жетысуский,45,10000000
Медеуский,52,25250000
Наурызбайский,60,13000000
Алмалинский,52,23500000
Бостандыкский,105,55500000
Алмалинский,74,27500000
Алмалинский,40,17700000
Алмалинский,130,43500000
Алмалинский,65,27500000
Алмалинский,59,20000000
Алмалинский,59,21000000
Бостандыкский,56,29000000
Алмалинский,66,25500000
Медеуский,64,18600000
Алмалинский,65,23000000
Бостандыкский,58,18400000
Ауэзовский,87,26500000
Ауэзовский,40,16000000
Бостандыкский,45,17000000
Ауэзовский,43,14000000
Наурызбайский,75,24999000
Бостандыкский,35,14500000
Алмалинский,95,43500000
Бостандыкский,42,17500000
Ауэзовский,43,13400000
Алмалинский,65,19400000
Ауэзовский,45,14400000
Бостандыкский,72,38500000
Бостандыкский,54,28300000
Алмалинский,130,43499999
Наурызбайский,64,15000000
Ауэзовский,45,14000000
Жетысуский,44,13000000
Бостандыкский,75,28000000
Медеуский,45,17000000
Ауэзовский,75,29000000
Бостандыкский,97,59500000
Ауэзовский,59,23000000
Бостандыкский,47,17300000
Медеуский,106,72000000
Алмалинский,67,29500000
Алмалинский,130,37000000
Алмалинский,68,30501000
Бостандыкский,53,23380000
Алмалинский,75,29900000
Бостандыкский,43,15800000
Алмалинский,72,31200000
Медеуский,75,23000000
Алмалинский,130,43500000
Жетысуский,70,14500000
Ауэзовский,55,22000000
Алмалинский,63,25000000
Бостандыкский,85,45000000
Алмалинский,30,16000000
Бостандыкский,48,23000000
Алмалинский,62,26000000
Наурызбайский,47,13000000
Алмалинский,70,24500000
Ауэзовский,40,12500000
Бостандыкский,110,48000000
Алмалинский,54,20000000
Бостандыкский,48,25500000
Алмалинский,65,23000000
Алмалинский,66,19800000
Медеуский,102,48000000
Медеуский,140,67500000
Бостандыкский,41,10500000
Ауэзовский,74,20800000
Наурызбайский,64,13500000
Алмалинский,55,23900000
Бостандыкский,60,27000000
Алмалинский,65,26000000
Ауэзовский,62,19300000
Наурызбайский,62,18500000
Алмалинский,74,33300000
Алмалинский,66,19800000
Алатауский,64,15000000
Ауэзовский,52,20000000
Бостандыкский,44,16900000
Алмалинский,67,27800000
Алмалинский,65,28000000
Алатауский,70,20500000
Ауэзовский,59,18500000
Алмалинский,66,19800000
Алмалинский,50,16800000
Медеуский,100,65000000
Бостандыкский,72,24000000
Медеуский,202,91000000
Бостандыкский,95,35500000
Алмалинский,54,21500000
Бостандыкский,42,16200000
Медеуский,178,80000000
Алмалинский,56,23500000
Алмалинский,50,22500000
Ауэзовский,62,21600000
Алмалинский,109,92735000
Бостандыкский,46,12900000
Алмалинский,66,26000000
Алмалинский,66,19800000
Бостандыкский,60,21500000
Жетысуский,45,10000000
Ауэзовский,41,14700000
Ауэзовский,70,21300000
Бостандыкский,58,17500000
Турксибский,66,21200000
Медеуский,159,84900000
Медеуский,150,76000000
Бостандыкский,60,21499999
Ауэзовский,52,18900000
Медеуский,42,10000000
Бостандыкский,105,51990000
Алмалинский,63,22000000
Алмалинский,66,27500000
Медеуский,67,45000000
Алмалинский,75,64260000
Ауэзовский,72,21500000
Медеуский,112,39827000
Алмалинский,55,19000000
Бостандыкский,43,17500000
Алмалинский,40,13800000
Алмалинский,95,43500000
Турксибский,46,14500000
Медеуский,57,29000000
Медеуский,109,57000000
Алмалинский,45,16800000
Алмалинский,94,30500000
Ауэзовский,42,13900000
Наурызбайский,61,14400000
Алмалинский,45,16000000
Алмалинский,65,23000000
Медеуский,81,24000000
Алмалинский,43,15600000
Ауэзовский,117,37500000
Наурызбайский,159,32000000
Бостандыкский,134,82000000
Алмалинский,52,24600000
Бостандыкский,65,35000000
Алмалинский,66,30000000
Ауэзовский,44,14200000
Бостандыкский,72,25000000
Бостандыкский,96,44800000
Алмалинский,87,33000000
Алмалинский,60,18500000
Алмалинский,45,18500000
Бостандыкский,75,24000000
Ауэзовский,45,13000000
Бостандыкский,67,28000000
Медеуский,119,31000000
Бостандыкский,45,19500000
Бостандыкский,92,50000000
Бостандыкский,42,17000000
Алмалинский,45,15000000
Медеуский,48,33999000
Ауэзовский,70,20800000
Алмалинский,43,19500000
Бостандыкский,43,16800000
Алмалинский,45,15200000
Алмалинский,45,15400000
Турксибский,70,15554000
Алмалинский,86,26500000
Алмалинский,45,17300000
Алмалинский,37,12500000
Алмалинский,43,17300000
Алмалинский,70,28400000
Алмалинский,67,18300000
Медеуский,71,36000000
Бостандыкский,65,27400000
Медеуский,40,20000000
Алмалинский,43,16280000
Алмалинский,83,34000000
Алмалинский,42,14000000
Медеуский,93,43770000
Ауэзовский,43,15500000
Алмалинский,70,23900000
Алмалинский,55,22000000
Ауэзовский,60,21200000
Ауэзовский,64,18480000
Ауэзовский,34,10400000
Ауэзовский,43,14700000
Медеуский,62,25500000
Ауэзовский,56,22500000
Турксибский,60,16300000
Ауэзовский,45,14600000
Ауэзовский,59,18000000
Алмалинский,41,17400000
Алатауский,55,16000000
Бостандыкский,70,45380000
Ауэзовский,43,14000000
Бостандыкский,30,13200000
Бостандыкский,48,22500000
Жетысуский,90,31000000
Бостандыкский,31,13500000
Наурызбайский,44,12500000
Медеуский,53,31000000
Жетысуский,33,12000000
Алмалинский,54,23800000
Алмалинский,89,35000000
Алмалинский,50,22500000
Алмалинский,75,19000000
Алатауский,70,20500000
Бостандыкский,119,58000000
Ауэзовский,56,22800000
Алмалинский,70,20800000
Ауэзовский,51,18400000
Алатауский,45,12500000
Бостандыкский,42,16300000
Алмалинский,67,24300000
Медеуский,160,79000000
Бостандыкский,145,95000000
Алмалинский,78,21000000
Ауэзовский,63,21000000
Медеуский,110,42470000
Медеуский,61,29000000
Бостандыкский,63,34300000
Бостандыкский,55,23375000
Ауэзовский,54,19800000
Ауэзовский,40,12800000
Бостандыкский,56,30888888
Медеуский,50,30000000
Бостандыкский,45,21000000
Бостандыкский,104,41990000
Ауэзовский,54,20000000
Ауэзовский,134,65380000
Ауэзовский,55,20500000
Ауэзовский,60,19500000
Бостандыкский,41,19000000
Бостандыкский,43,15800000
Бостандыкский,49,18600000
Бостандыкский,100,40000000
Ауэзовский,70,22200000
Бостандыкский,82,30000000
Медеуский,76,35000000
Алмалинский,65,23500000
Бостандыкский,110,50700000
Алмалинский,55,21500000
Турксибский,60,18000000
Ауэзовский,75,26900000
Алмалинский,43,16000000
Алмалинский,61,27000000
Ауэзовский,75,36500000
Алмалинский,65,26000000
Алмалинский,41,17400000
Ауэзовский,42,16500000
Бостандыкский,78,32200000
Ауэзовский,43,14900000
Алмалинский,58,23000000
Медеуский,25,11000000
Ауэзовский,45,14600000
Ауэзовский,54,22500000
Алмалинский,54,19000000
Бостандыкский,54,21000000
Бостандыкский,115,67000000
Бостандыкский,96,42500000
Бостандыкский,45,17200000
Алмалинский,69,28800000
Бостандыкский,103,48500000
Медеуский,44,16400000
Бостандыкский,71,37000000
Бостандыкский,90,31700000
Медеуский,110,95000000
Медеуский,60,31200000
Ауэзовский,40,15000000
Бостандыкский,45,17300000
Медеуский,145,82000000
Бостандыкский,44,18500000
Алмалинский,53,21500000
Алмалинский,41,20000000
Бостандыкский,43,18000000
Медеуский,55,19600000
Медеуский,48,18300000
Алмалинский,43,16280000
Медеуский,87,48000000
Алмалинский,64,29000000
Алмалинский,42,15280000
Ауэзовский,70,28500000
Алмалинский,53,20400000
Наурызбайский,68,28000000
Бостандыкский,70,32000000
Алмалинский,48,15480000
Бостандыкский,70,30400000
Медеуский,106,76000000
Алмалинский,57,20000000
Бостандыкский,62,28000000
Бостандыкский,125,76000000
Алмалинский,55,20500000
Наурызбайский,59,14000000
Бостандыкский,77,36900000
Алатауский,71,20500000
Алатауский,70,20500000
Медеуский,84,44000000
Бостандыкский,86,37500000
Турксибский,45,14500000
Алмалинский,161,80000000
Медеуский,80,41900000
Ауэзовский,54,22280000
Медеуский,88,37000000
